InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536707,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-02 12:33:00,12.75,12915.0,United Kingdom
536732,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-02 12:47:00,12.75,15544.0,United Kingdom
536732,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-02 12:47:00,2.95,15544.0,United Kingdom
536732,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-02 12:47:00,0.55,15544.0,United Kingdom
536739,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-12-02 13:08:00,2.95,14180.0,United Kingdom
536740,22961,JAM MAKING SET PRINTED,12,2010-12-02 13:08:00,1.45,15827.0,United Kingdom
536741,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-12-02 13:11:00,2.95,13117.0,United Kingdom
536741,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-02 13:11:00,1.69,13117.0,United Kingdom
536742,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-02 13:14:00,2.95,16916.0,United Kingdom
536742,21931,JUMBO STORAGE BAG SUKI,1,2010-12-02 13:14:00,1.95,16916.0,United Kingdom
536742,22469,HEART OF WICKER SMALL,2,2010-12-02 13:14:00,1.65,16916.0,United Kingdom
536742,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2010-12-02 13:14:00,2.95,16916.0,United Kingdom
536744,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-02 13:36:00,12.75,14466.0,United Kingdom
536749,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2010-12-02 13:49:00,0.55,17976.0,United Kingdom
536749,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-02 13:49:00,1.69,17976.0,United Kingdom
536749,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-02 13:49:00,2.95,17976.0,United Kingdom
536750,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-02 14:04:00,2.55,17850.0,United Kingdom
536750,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 14:04:00,2.1,17850.0,United Kingdom
536750,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 14:04:00,1.65,17850.0,United Kingdom
536752,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 14:06:00,2.55,17850.0,United Kingdom
536752,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 14:06:00,2.1,17850.0,United Kingdom
536752,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 14:06:00,1.65,17850.0,United Kingdom
536754,22384,LUNCH BAG PINK POLKADOT,3,2010-12-02 14:09:00,1.65,14449.0,United Kingdom
536754,20727,LUNCH BAG  BLACK SKULL.,3,2010-12-02 14:09:00,1.65,14449.0,United Kingdom
536756,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-02 14:23:00,2.95,,United Kingdom
536762,22961,JAM MAKING SET PRINTED,12,2010-12-02 14:40:00,1.45,16186.0,United Kingdom
536762,22727,ALARM CLOCK BAKELIKE RED ,4,2010-12-02 14:40:00,3.75,16186.0,United Kingdom
536763,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-02 14:42:00,2.95,17685.0,United Kingdom
536769,20725,LUNCH BAG RED RETROSPOT,10,2010-12-02 14:47:00,1.65,17581.0,United Kingdom
536769,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-02 14:47:00,0.55,17581.0,United Kingdom
536769,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2010-12-02 14:47:00,2.95,17581.0,United Kingdom
536769,22384,LUNCH BAG PINK POLKADOT,10,2010-12-02 14:47:00,1.65,17581.0,United Kingdom
536769,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-02 14:47:00,1.65,17581.0,United Kingdom
536769,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-12-02 14:47:00,1.65,17581.0,United Kingdom
536771,22961,JAM MAKING SET PRINTED,12,2010-12-02 14:49:00,1.45,17581.0,United Kingdom
536771,22960,JAM MAKING SET WITH JARS,6,2010-12-02 14:49:00,4.25,17581.0,United Kingdom
536777,85099B,JUMBO BAG RED RETROSPOT,20,2010-12-02 15:00:00,1.95,15732.0,United Kingdom
536782,22469,HEART OF WICKER SMALL,24,2010-12-02 15:18:00,1.65,17567.0,United Kingdom
536783,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-12-02 15:19:00,0.42,15061.0,United Kingdom
536784,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-12-02 15:20:00,0.42,15061.0,United Kingdom
536785,84879,ASSORTED COLOUR BIRD ORNAMENT,320,2010-12-02 15:22:00,1.45,15061.0,United Kingdom
536785,22423,REGENCY CAKESTAND 3 TIER,144,2010-12-02 15:22:00,10.95,15061.0,United Kingdom
536787,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 15:24:00,2.55,17850.0,United Kingdom
536787,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 15:24:00,2.1,17850.0,United Kingdom
536790,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-02 15:26:00,2.95,17850.0,United Kingdom
536790,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 15:26:00,2.1,17850.0,United Kingdom
536793,22727,ALARM CLOCK BAKELIKE RED ,4,2010-12-02 15:39:00,3.75,16203.0,United Kingdom
536793,22960,JAM MAKING SET WITH JARS,6,2010-12-02 15:39:00,4.25,16203.0,United Kingdom
536794,22727,ALARM CLOCK BAKELIKE RED ,48,2010-12-02 15:40:00,3.75,13767.0,United Kingdom
536795,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-02 15:40:00,2.55,15640.0,United Kingdom
536795,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-02 15:40:00,2.55,15640.0,United Kingdom
536796,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-02 15:46:00,1.69,15574.0,United Kingdom
536796,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-12-02 15:46:00,1.69,15574.0,United Kingdom
536796,20728,LUNCH BAG CARS BLUE,1,2010-12-02 15:46:00,1.65,15574.0,United Kingdom
536799,21931,JUMBO STORAGE BAG SUKI,3,2010-12-02 16:00:00,1.95,17228.0,United Kingdom
536799,85099B,JUMBO BAG RED RETROSPOT,3,2010-12-02 16:00:00,1.95,17228.0,United Kingdom
536799,22386,JUMBO BAG PINK POLKADOT,3,2010-12-02 16:00:00,1.95,17228.0,United Kingdom
536800,22960,JAM MAKING SET WITH JARS,6,2010-12-02 16:12:00,4.25,14829.0,United Kingdom
536800,22961,JAM MAKING SET PRINTED,24,2010-12-02 16:12:00,1.45,14829.0,United Kingdom
536800,22727,ALARM CLOCK BAKELIKE RED ,4,2010-12-02 16:12:00,3.75,14829.0,United Kingdom
536801,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-02 16:12:00,2.95,,United Kingdom
536804,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-02 16:34:00,10.95,14031.0,United Kingdom
536804,22697,GREEN REGENCY TEACUP AND SAUCER,6,2010-12-02 16:34:00,2.95,14031.0,United Kingdom
536804,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2010-12-02 16:34:00,1.69,14031.0,United Kingdom
536808,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-02 16:46:00,12.75,17659.0,United Kingdom
536813,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-02 16:59:00,2.95,15646.0,United Kingdom
536821,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,2010-12-02 17:17:00,2.95,17757.0,United Kingdom
536824,85123A,WHITE HANGING HEART T-LIGHT HOLDER,160,2010-12-02 17:24:00,2.55,13798.0,United Kingdom
536833,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 17:48:00,2.95,18239.0,United Kingdom
536837,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 18:15:00,2.55,14395.0,United Kingdom
536837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-02 18:15:00,2.95,14395.0,United Kingdom
536839,84879,ASSORTED COLOUR BIRD ORNAMENT,96,2010-12-02 18:25:00,1.69,15093.0,United Kingdom
536840,22961,JAM MAKING SET PRINTED,12,2010-12-02 18:27:00,1.45,12738.0,Germany
536840,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-02 18:27:00,0.55,12738.0,Germany
536840,POST,POSTAGE,1,2010-12-02 18:27:00,18.0,12738.0,Germany
536841,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-02 18:27:00,1.69,16150.0,United Kingdom
536841,22469,HEART OF WICKER SMALL,12,2010-12-02 18:27:00,1.65,16150.0,United Kingdom
536845,22384,LUNCH BAG PINK POLKADOT,1,2010-12-02 19:18:00,1.65,17961.0,United Kingdom
536845,20727,LUNCH BAG  BLACK SKULL.,1,2010-12-02 19:18:00,1.65,17961.0,United Kingdom
536845,20725,LUNCH BAG RED RETROSPOT,1,2010-12-02 19:18:00,1.65,17961.0,United Kingdom
536846,22469,HEART OF WICKER SMALL,2,2010-12-02 19:59:00,1.65,14573.0,United Kingdom
536846,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-02 19:59:00,2.95,14573.0,United Kingdom
536846,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-02 19:59:00,12.75,14573.0,United Kingdom
536846,20728,LUNCH BAG CARS BLUE,2,2010-12-02 19:59:00,1.65,14573.0,United Kingdom
536846,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-12-02 19:59:00,1.65,14573.0,United Kingdom
536849,22727,ALARM CLOCK BAKELIKE RED ,48,2010-12-03 09:45:00,3.75,17396.0,United Kingdom
536852,POST,POSTAGE,1,2010-12-03 09:51:00,18.0,12686.0,France
536856,22960,JAM MAKING SET WITH JARS,6,2010-12-03 10:26:00,4.25,13370.0,United Kingdom
536856,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-03 10:26:00,12.75,13370.0,United Kingdom
536856,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2010-12-03 10:26:00,2.95,13370.0,United Kingdom
536856,22697,GREEN REGENCY TEACUP AND SAUCER,6,2010-12-03 10:26:00,2.95,13370.0,United Kingdom
536857,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-03 10:33:00,2.95,16883.0,United Kingdom
536858,POST,POSTAGE,2,2010-12-03 10:36:00,40.0,13520.0,Switzerland
536859,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-03 10:43:00,2.95,12841.0,United Kingdom
536859,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-03 10:43:00,2.95,12841.0,United Kingdom
536861,POST,POSTAGE,3,2010-12-03 10:44:00,18.0,12427.0,Germany
536862,20725,LUNCH BAG RED RETROSPOT,3,2010-12-03 11:13:00,5.06,,United Kingdom
536862,22386,JUMBO BAG PINK POLKADOT,1,2010-12-03 11:13:00,5.06,,United Kingdom
536862,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-03 11:13:00,25.49,,United Kingdom
536862,22457,NATURAL SLATE HEART CHALKBOARD ,1,2010-12-03 11:13:00,5.91,,United Kingdom
536862,22469,HEART OF WICKER SMALL,1,2010-12-03 11:13:00,4.21,,United Kingdom
536862,22697,GREEN REGENCY TEACUP AND SAUCER,2,2010-12-03 11:13:00,5.91,,United Kingdom
536862,85099B,JUMBO BAG RED RETROSPOT,2,2010-12-03 11:13:00,4.21,,United Kingdom
536863,20727,LUNCH BAG  BLACK SKULL.,1,2010-12-03 11:19:00,1.65,17967.0,United Kingdom
536863,20725,LUNCH BAG RED RETROSPOT,1,2010-12-03 11:19:00,1.65,17967.0,United Kingdom
536863,22384,LUNCH BAG PINK POLKADOT,1,2010-12-03 11:19:00,1.65,17967.0,United Kingdom
536863,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-12-03 11:19:00,1.65,17967.0,United Kingdom
536863,20727,LUNCH BAG  BLACK SKULL.,1,2010-12-03 11:19:00,1.65,17967.0,United Kingdom
536863,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-03 11:19:00,2.95,17967.0,United Kingdom
536863,22960,JAM MAKING SET WITH JARS,1,2010-12-03 11:19:00,4.25,17967.0,United Kingdom
536863,22384,LUNCH BAG PINK POLKADOT,1,2010-12-03 11:19:00,1.65,17967.0,United Kingdom
536864,20725,LUNCH BAG RED RETROSPOT,2,2010-12-03 11:27:00,5.06,,United Kingdom
536864,47566,PARTY BUNTING,1,2010-12-03 11:27:00,9.32,,United Kingdom
536864,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-03 11:27:00,4.21,,United Kingdom
536865,20725,LUNCH BAG RED RETROSPOT,5,2010-12-03 11:28:00,5.06,,United Kingdom
536865,22386,JUMBO BAG PINK POLKADOT,2,2010-12-03 11:28:00,5.06,,United Kingdom
536865,22457,NATURAL SLATE HEART CHALKBOARD ,5,2010-12-03 11:28:00,5.91,,United Kingdom
536865,22469,HEART OF WICKER SMALL,4,2010-12-03 11:28:00,4.21,,United Kingdom
536865,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2010-12-03 11:28:00,5.91,,United Kingdom
536865,22697,GREEN REGENCY TEACUP AND SAUCER,10,2010-12-03 11:28:00,5.91,,United Kingdom
536865,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2010-12-03 11:28:00,5.91,,United Kingdom
536865,22960,JAM MAKING SET WITH JARS,2,2010-12-03 11:28:00,8.47,,United Kingdom
536865,47566,PARTY BUNTING,3,2010-12-03 11:28:00,9.32,,United Kingdom
536865,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-03 11:28:00,4.21,,United Kingdom
536874,22961,JAM MAKING SET PRINTED,1,2010-12-03 11:35:00,1.45,16891.0,United Kingdom
536874,22960,JAM MAKING SET WITH JARS,1,2010-12-03 11:35:00,4.25,16891.0,United Kingdom
536874,22961,JAM MAKING SET PRINTED,1,2010-12-03 11:35:00,1.45,16891.0,United Kingdom
536874,85099B,JUMBO BAG RED RETROSPOT,3,2010-12-03 11:35:00,1.95,16891.0,United Kingdom
536876,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,26,2010-12-03 11:36:00,5.91,,United Kingdom
536876,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-12-03 11:36:00,4.21,,United Kingdom
536876,22384,LUNCH BAG PINK POLKADOT,1,2010-12-03 11:36:00,4.21,,United Kingdom
536876,22423,REGENCY CAKESTAND 3 TIER,40,2010-12-03 11:36:00,12.72,,United Kingdom
536876,22457,NATURAL SLATE HEART CHALKBOARD ,9,2010-12-03 11:36:00,5.91,,United Kingdom
536876,22469,HEART OF WICKER SMALL,33,2010-12-03 11:36:00,3.36,,United Kingdom
536876,22697,GREEN REGENCY TEACUP AND SAUCER,7,2010-12-03 11:36:00,5.91,,United Kingdom
536876,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2010-12-03 11:36:00,5.91,,United Kingdom
536876,22960,JAM MAKING SET WITH JARS,3,2010-12-03 11:36:00,8.47,,United Kingdom
536876,22961,JAM MAKING SET PRINTED,6,2010-12-03 11:36:00,3.36,,United Kingdom
536876,47566,PARTY BUNTING,2,2010-12-03 11:36:00,8.47,,United Kingdom
536876,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2010-12-03 11:36:00,5.06,,United Kingdom
536876,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-03 11:36:00,3.19,,United Kingdom
536876,85099B,JUMBO BAG RED RETROSPOT,2,2010-12-03 11:36:00,4.21,,United Kingdom
536876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-12-03 11:36:00,5.91,,United Kingdom
536876,20725,LUNCH BAG RED RETROSPOT,2,2010-12-03 11:36:00,4.21,,United Kingdom
536876,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-03 11:36:00,1.69,,United Kingdom
536876,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-03 11:36:00,2.95,,United Kingdom
536876,20727,LUNCH BAG  BLACK SKULL.,1,2010-12-03 11:36:00,4.21,,United Kingdom
536876,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2010-12-03 11:36:00,1.28,,United Kingdom
536876,21931,JUMBO STORAGE BAG SUKI,2,2010-12-03 11:36:00,4.21,,United Kingdom
536938,22386,JUMBO BAG PINK POLKADOT,20,2010-12-03 12:05:00,1.95,14680.0,United Kingdom
536938,21931,JUMBO STORAGE BAG SUKI,20,2010-12-03 12:05:00,1.95,14680.0,United Kingdom
536943,22469,HEART OF WICKER SMALL,2,2010-12-03 12:11:00,1.65,17884.0,United Kingdom
536943,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-03 12:11:00,2.95,17884.0,United Kingdom
536943,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-03 12:11:00,1.69,17884.0,United Kingdom
536944,22384,LUNCH BAG PINK POLKADOT,100,2010-12-03 12:20:00,1.45,12557.0,Spain
536944,20727,LUNCH BAG  BLACK SKULL.,60,2010-12-03 12:20:00,1.65,12557.0,Spain
536944,20725,LUNCH BAG RED RETROSPOT,70,2010-12-03 12:20:00,1.65,12557.0,Spain
536944,20728,LUNCH BAG CARS BLUE,100,2010-12-03 12:20:00,1.45,12557.0,Spain
536945,22469,HEART OF WICKER SMALL,1,2010-12-03 12:24:00,1.65,14083.0,United Kingdom
536945,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-12-03 12:24:00,1.95,14083.0,United Kingdom
536946,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-03 12:28:00,2.95,13013.0,United Kingdom
536946,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-03 12:28:00,1.69,13013.0,United Kingdom
536946,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-03 12:28:00,0.55,13013.0,United Kingdom
536946,22697,GREEN REGENCY TEACUP AND SAUCER,12,2010-12-03 12:28:00,2.95,13013.0,United Kingdom
536946,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2010-12-03 12:28:00,2.95,13013.0,United Kingdom
536947,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-03 12:29:00,0.55,13013.0,United Kingdom
536947,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-03 12:29:00,12.75,13013.0,United Kingdom
536956,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-03 12:43:00,12.75,14210.0,United Kingdom
536956,47566,PARTY BUNTING,5,2010-12-03 12:43:00,4.65,14210.0,United Kingdom
536960,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-03 12:48:00,2.95,16477.0,United Kingdom
536967,POST,POSTAGE,1,2010-12-03 12:57:00,18.0,12600.0,Germany
536967,85099B,JUMBO BAG RED RETROSPOT,30,2010-12-03 12:57:00,1.95,12600.0,Germany
536970,22423,REGENCY CAKESTAND 3 TIER,120,2010-12-03 13:12:00,10.95,17949.0,United Kingdom
536971,22961,JAM MAKING SET PRINTED,12,2010-12-03 13:40:00,1.45,12779.0,Poland
536973,22469,HEART OF WICKER SMALL,12,2010-12-03 13:43:00,1.65,17787.0,United Kingdom
536973,22457,NATURAL SLATE HEART CHALKBOARD ,12,2010-12-03 13:43:00,2.95,17787.0,United Kingdom
536974,20725,LUNCH BAG RED RETROSPOT,10,2010-12-03 13:59:00,1.65,12682.0,France
536974,POST,POSTAGE,2,2010-12-03 13:59:00,18.0,12682.0,France
536975,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-03 14:04:00,2.95,14911.0,EIRE
536975,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-03 14:04:00,12.75,14911.0,EIRE
536976,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-12-03 14:18:00,1.95,14723.0,United Kingdom
536976,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2010-12-03 14:18:00,2.95,14723.0,United Kingdom
536980,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-03 14:26:00,10.95,17819.0,United Kingdom
536980,22699,ROSES REGENCY TEACUP AND SAUCER ,48,2010-12-03 14:26:00,2.55,17819.0,United Kingdom
536980,22697,GREEN REGENCY TEACUP AND SAUCER,48,2010-12-03 14:26:00,2.55,17819.0,United Kingdom
536981,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-03 14:26:00,1.95,14723.0,United Kingdom
536981,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-12-03 14:26:00,1.95,14723.0,United Kingdom
536982,20727,LUNCH BAG  BLACK SKULL.,4,2010-12-03 14:27:00,5.06,,United Kingdom
536982,20728,LUNCH BAG CARS BLUE,6,2010-12-03 14:27:00,5.06,,United Kingdom
536982,21212,PACK OF 72 RETROSPOT CAKE CASES,82,2010-12-03 14:27:00,2.13,,United Kingdom
536982,21931,JUMBO STORAGE BAG SUKI,20,2010-12-03 14:27:00,5.06,,United Kingdom
536982,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,78,2010-12-03 14:27:00,6.77,,United Kingdom
536982,22384,LUNCH BAG PINK POLKADOT,1,2010-12-03 14:27:00,5.06,,United Kingdom
536982,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2010-12-03 14:27:00,4.21,,United Kingdom
536982,22423,REGENCY CAKESTAND 3 TIER,33,2010-12-03 14:27:00,25.49,,United Kingdom
536982,22469,HEART OF WICKER SMALL,2,2010-12-03 14:27:00,4.21,,United Kingdom
536982,22727,ALARM CLOCK BAKELIKE RED ,3,2010-12-03 14:27:00,8.47,,United Kingdom
536982,85123a,WHITE HANGING HEART T-LIGHT HOLDER,35,2010-12-03 14:27:00,6.77,,United Kingdom
536983,POST,POSTAGE,1,2010-12-03 14:30:00,18.0,12712.0,Germany
536985,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-03 14:40:00,12.75,15373.0,United Kingdom
536987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-03 14:54:00,2.95,17198.0,United Kingdom
536987,22961,JAM MAKING SET PRINTED,1,2010-12-03 14:54:00,1.45,17198.0,United Kingdom
536988,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-03 15:05:00,2.95,17238.0,United Kingdom
536988,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-03 15:05:00,1.95,17238.0,United Kingdom
536989,21931,JUMBO STORAGE BAG SUKI,1,2010-12-03 15:10:00,1.95,17238.0,United Kingdom
536990,20728,LUNCH BAG CARS BLUE,14,2010-12-03 15:14:00,1.65,12793.0,Portugal
536990,POST,POSTAGE,1,2010-12-03 15:14:00,28.0,12793.0,Portugal
536993,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-03 15:19:00,2.95,14396.0,United Kingdom
536993,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-03 15:19:00,2.95,14396.0,United Kingdom
537022,22697,GREEN REGENCY TEACUP AND SAUCER,6,2010-12-03 15:45:00,2.95,12725.0,Italy
537022,POST,POSTAGE,2,2010-12-03 15:45:00,28.0,12725.0,Italy
537023,22457,NATURAL SLATE HEART CHALKBOARD ,1,2010-12-03 16:02:00,2.95,16725.0,United Kingdom
537025,20728,LUNCH BAG CARS BLUE,2,2010-12-03 16:21:00,1.65,,United Kingdom
537025,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-12-03 16:21:00,1.65,,United Kingdom
537026,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-12-03 16:35:00,0.42,12395.0,Belgium
537026,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-03 16:35:00,1.95,12395.0,Belgium
537026,POST,POSTAGE,2,2010-12-03 16:35:00,18.0,12395.0,Belgium
537036,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-03 17:28:00,1.69,15545.0,United Kingdom
537038,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2010-12-05 10:12:00,2.55,15465.0,United Kingdom
537038,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-05 10:12:00,10.95,15465.0,United Kingdom
537040,22423,REGENCY CAKESTAND 3 TIER,48,2010-12-05 10:27:00,10.95,13089.0,United Kingdom
537041,22727,ALARM CLOCK BAKELIKE RED ,4,2010-12-05 10:36:00,3.75,16033.0,United Kingdom
537041,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2010-12-05 10:36:00,2.95,16033.0,United Kingdom
537042,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom
537042,22697,GREEN REGENCY TEACUP AND SAUCER,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom
537042,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom
537042,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-05 10:45:00,12.75,13838.0,United Kingdom
537042,22469,HEART OF WICKER SMALL,1,2010-12-05 10:45:00,1.65,13838.0,United Kingdom
537042,22961,JAM MAKING SET PRINTED,3,2010-12-05 10:45:00,1.45,13838.0,United Kingdom
537042,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom
537044,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-05 10:52:00,2.95,18055.0,United Kingdom
537045,22469,HEART OF WICKER SMALL,1,2010-12-05 10:54:00,1.65,15038.0,United Kingdom
537046,22469,HEART OF WICKER SMALL,6,2010-12-05 10:58:00,1.65,18109.0,United Kingdom
537046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-05 10:58:00,2.95,18109.0,United Kingdom
537046,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2010-12-05 10:58:00,2.55,18109.0,United Kingdom
537047,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 11:02:00,2.95,13069.0,United Kingdom
537047,20725,LUNCH BAG RED RETROSPOT,10,2010-12-05 11:02:00,1.65,13069.0,United Kingdom
537049,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-05 11:04:00,2.95,16241.0,United Kingdom
537050,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-12-05 11:10:00,1.65,14800.0,United Kingdom
537051,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-05 11:12:00,2.95,15708.0,United Kingdom
537051,22469,HEART OF WICKER SMALL,2,2010-12-05 11:12:00,1.65,15708.0,United Kingdom
537051,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-05 11:12:00,2.95,15708.0,United Kingdom
537051,22727,ALARM CLOCK BAKELIKE RED ,2,2010-12-05 11:12:00,3.75,15708.0,United Kingdom
537051,22727,ALARM CLOCK BAKELIKE RED ,2,2010-12-05 11:12:00,3.75,15708.0,United Kingdom
537051,22727,ALARM CLOCK BAKELIKE RED ,1,2010-12-05 11:12:00,3.75,15708.0,United Kingdom
537052,22666,RECIPE BOX PANTRY YELLOW DESIGN,48,2010-12-05 11:15:00,2.55,16839.0,United Kingdom
537052,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-05 11:15:00,10.95,16839.0,United Kingdom
537054,22469,HEART OF WICKER SMALL,3,2010-12-05 11:40:00,1.65,16931.0,United Kingdom
537054,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-05 11:40:00,2.95,16931.0,United Kingdom
537054,20728,LUNCH BAG CARS BLUE,2,2010-12-05 11:40:00,1.65,16931.0,United Kingdom
